video =S06NDS_Sample_120406_1451_00186_Forward, video url =/data/torres/SHRP2_Forward_clips/S06NDS_Sample_120406_1451_00186_Forward/, CNN stream =rgb, feature blob =global_pool, caffe model =models/ucf101_split1_tsn_rgb_bn_inception_wOF_test3_iter_3500.caffemodel
1,0.090244897902,1.41111964464,0.591532838605,1.41464099526,4.28018010616,3.77219492912,1.97718147516,4.04496749401,0.443924313933,1.09099013805,1.83602851391,0.151575271115,9.09391701698,2.94851724625,0.0241317766905,3.70778045177,1.83966260344,0.0706866857782,19.281846199,1.74028088212,2.58988105536,21.1289880371,2.66001681089,0.0513490312919,5.42412953854,3.82547495842,0.385842638947,4.47053370476,3.39196484089,1.74953217775,2.5665883112,4.81974990249,0.680809457302,5.22326102257,0.910441200733,0.765640469901,0.0,0.710118246292,0.0686493527889,0.0924787275121,1.95188778877,1.70679002285,4.93337480545,1.61474336416,1.72986075252,0.549577807784,0.881331109703,3.14296498775,3.07658831239,0.625331754684,2.50650968313,6.54405852318,7.52824237823,0.396526136845,0.172513895184,1.9988209945,0.0646765579097,0.102787864804,7.64820732117,0.237895565815,1.61714470148,2.94863299847,1.73327073812,0.0652181932703,0.454891669005,0.325144734401,0.031513990052,1.24429948568,0.41237949878,5.07710514069,5.46826302052,9.70722618103,1.65465022594,9.23395216942,3.11329284668,0.603654399812,0.461619369313,2.23297836542,0.00651636750437,2.5708406496,1.61468510091,10.6598341751,2.30423827648,1.39304361969,1.42203077734,0.000549667514861,1.22689437658,0.117681573145,0.828878998011,0.917110338211,0.46435039124,0.367952156663,3.13854466438,1.9986093998,2.01451606274,1.45741247825,5.03295860291,0.376843689475,4.27851097107,4.44516661644,0.123994075023,0.148332888409,5.35842103004,4.98390674591,2.22504477739,1.41582022835,0.00405442262068,2.70864326954,10.1204183388,0.726465667188,0.469600537885,5.31118412495,0.243189454316,2.61460897207,1.59996888995,1.05680367857,2.00644958496,12.1883095551,1.60483362697,0.778547310606,1.15590659469,1.64428247273,0.581001808494,1.36258502126,6.27302889824,2.375381248,1.08773996562,4.08186673164,4.1051037848,0.310641358159,0.266238514483,3.20200237036,3.454733181,1.92578474164,12.3509628487,3.7171341145,1.59960124731,0.359772372097,0.0151125270873,0.813860171456,1.14055144414,2.41516048431,0.271097805277,5.81233522415,0.387470690534,2.20959741101,0.102889623679,1.07412224859,3.64249684334,0.155023557153,2.12037274361,2.36971656322,0.00208181500435,11.7517619896,1.78363899946,0.462878153175,0.061846735552,1.85553339481,0.558629174829,1.49254131854,8.38460569382,0.853857007623,1.16276294112,0.802448196188,0.15308226815,0.356096566245,10.6019310951,1.22916194797,0.460998672247,0.336991826445,3.86879266739,2.17667349815,0.441327794418,1.66206277847,0.0778723276686,5.90153234482,1.1318975091,5.19330492973,4.99614378721,2.92367736578,0.0348994505405,6.15322720528,3.05672787905,1.48951250792,0.963752247095,1.39083635807,1.14618726552,3.3986305666,3.50075942516,4.68348147392,0.724499098957,10.7513497162,1.00918792405,1.90082188725,0.24224184081,3.71421393871,3.18502495289,0.827520092726,2.53779172897,2.03447163939,8.83728507996,2.59734201789,0.64911962688,4.06415855408,1.4103687501,3.10210737705,1.61613899589,2.61615659833,2.57485731483,3.23180578947,1.87205043077,10.1676858521,0.385419064611,2.15189381838,9.99725534439,3.03727829456,2.49123985767,0.0179839981347,0.0511396558397,0.852386005968,2.4628831768,10.9890570068,0.156071313545,0.102513626218,0.291460384876,0.140623302925,0.182244339082,2.19085437953,3.25990309477,0.430048862696,6.41551539421,0.984218869209,2.64936223745,1.02250730038,2.37131021559,1.96600529909,2.40549711227,0.269671427626,3.4129061842,1.29774214223,1.83014795542,0.781597257853,1.04300309211,1.97868398666,2.027261374,9.19905176163,0.933229317293,1.77324786425,2.44153228045,0.993241844028,4.68155080795,7.22750359535,0.87065962553,7.56420975685,4.73368736744,6.98277852058,2.68600830317,0.984462333582,14.9498257828,5.20948506355,0.256560377274,4.94266825676,1.9071600771,2.40134131432,1.6025937748,1.04130374745,3.96622564554,1.42210817151,2.1072905685,1.85651202679,0.00108737520874,0.162606448112,2.59696139395,1.25853710413,0.0392075055931,2.27297737598,3.90813408852,6.31974344254,1.46191123076,2.64725790262,0.28921001181,0.198748174179,1.24202562466,7.34603183746,0.167521804571,3.96996840954,0.829115713835,0.496784254964,0.829778371006,0.953482065946,0.126617987016,3.85055358648,1.9802327776,17.1272667694,0.219816790968,5.87423305511,2.83886570454,0.25562834166,1.66860046625,5.84470372677,1.51068539068,1.45078738578,2.40565860748,0.439306897447,1.55631840914,3.08852590084,0.767614462525,1.30688992262,3.05040037155,0.767996100783,1.34365922228,0.729844812155,1.13580651343,0.623001557512,3.10772193909,1.33789637744,2.03967924118,1.49537607074,0.110943709854,3.04983664989,0.211860887259,2.0005862534,0.237437142655,2.69057729244,0.199915773869,0.511826139092,1.0242665118,8.04191251755,6.1756512928,5.15824174881,2.1665732491,0.059549017027,2.45996944666,0.00631201058626,0.00379941826686,3.8401119834,0.25617600143,0.0793603524566,0.79092014879,4.40665050507,1.21164920177,0.0011268004775,2.52757743597,0.838239434361,0.60276332438,2.29801707506,3.05728822708,5.64270683289,3.10640991449,22.0903255463,7.88577524185,0.285661092103,0.841182929277,1.16302973934,1.21628542215,0.119473904148,3.16066051483,0.648611233905,0.250936346482,0.192330156565,0.0485895011574,0.370165970493,0.516992088854,0.341405521929,0.238143114448,1.45429338805,0.328166712895,0.833124726266,1.35970114537,0.340238952637,1.57314378381,3.78587576628,0.172743829859,2.70672509313,0.475204615574,0.173476168923,0.124532887265,0.125374621619,0.662269987985,0.169284691513,0.0405123618618,0.981697970778,0.565479646586,0.501744949224,1.3159717986,0.205075974837,0.0174798395485,17.8210593033,4.92641098261,1.99732340455,0.133098282814,1.66978421476,2.49366619021,2.58623390704,13.9114149475,2.77499199152,3.89181648612,0.730570736304,0.182030608058,0.292867938038,1.12658232272,1.93407329798,0.215528271459,0.476370944846,8.64757831573,4.45069323063,1.04591430992,23.4721886444,0.0183892019093,1.64217205763,0.0823130482435,4.67594183445,0.581115754247,0.0725842344761,0.30182786657,0.090934895426,1.1723629486,0.145884122849,0.0820480172336,4.09860145092,0.0,0.434217299297,0.35919776991,0.226823018361,2.47639573751,0.577620675974,4.53361770749,0.751678102612,0.029109319374,0.1320364777,0.72329446651,0.40223743543,3.99901021481,2.19936849803,0.088291311264,20.3077672577,1.34689642638,0.00626359045506,2.18023602009,0.0335817405116,0.988327189088,0.387351563126,0.346534061451,1.22957202404,5.78084029198,0.0732870575413,2.77471579522,1.60763923019,5.44946812153,0.175580700934,0.175936440825,3.68783060312,1.46433515906,3.92698363066,7.3508058548,2.17968852639,2.46229326643,7.98115674973,0.670910100788,1.83102521896,2.59689969636,0.240649061501,1.240299263,0.159649665505,0.168439999446,0.0555625106394,0.0219371839613,3.44419428468,1.20766988188,1.90615122557,4.33303987503,7.76394150734,0.41248350367,0.176853699386,1.84189854801,3.71266843796,0.403977123504,0.53663556953,1.73211045504,3.15969846934,2.12934204578,8.91781796455,0.00957916688174,0.984510405585,2.53135133147,1.73553383149,0.723426689506,5.58470112801,0.560164170247,0.0326959192753,0.127222402021,4.82219231606,0.0,3.46735405587,0.0,1.41444077455,0.843511508405,1.94593510747,1.12926339835,8.97681789398,1.11521536618,19.4902461433,0.546112268195,1.31166477472,0.0473483166099,0.271745837927,0.0328696483374,0.155297160742,0.19148184076,0.285431805123,2.2285668844,0.0,4.98647057533,0.374496751884,0.0,2.52608585715,0.787610524446,2.78065422654,8.36944634289,2.46623185335,1.6302440092,0.0680337179452,0.00321923911572,0.662440706119,4.23318339825,0.00222679942846,1.02385640383,1.14770915061,0.0,0.826534034908,1.0067651384,1.39395885348,1.06778077997,0.441366943321,0.179784771055,1.07632601157,1.42581626505,0.0,0.406449592654,0.18265834962,13.1276860428,3.41235846758,0.55125188183,2.25112142563,4.32064742804,2.49433073029,1.06318536639,0.878494182229,2.70301824093,0.515218139365,14.1791360474,4.1451387584,6.1052190876,0.430659695938,3.38796498299,0.471030397872,3.17169780582,0.00370566725731,0.718186297566,4.47253283143,0.604274182618,1.14856631968,0.341463868134,0.237154448926,1.65414286137,0.0284387302399,2.49859981418,2.18630861282,8.67073413849,4.95046454191,0.008322019279,2.1204553628,0.00533171415329,0.048299908489,0.301562527884,1.42483748101,0.133781557716,2.49963788003,1.82262813151,0.193826423287,0.655274146348,1.26388171151,0.299770930111,0.00157045513391,8.62798225403,3.97208251476,1.08327471882,0.46439410612,4.10759881217,0.40221075058,0.67789566352,1.01354773851,0.233628946543,0.045766094178,2.55301308632,3.3849063921,0.173863691799,0.696918911859,0.0690392114222,1.94071360365,2.20874038994,1.42421937052,30.1904524231,0.54829229936,1.2652902171,2.10753807858,0.369094006121,1.62654863447,9.17928541183,0.89583813631,0.656731621027,0.680179339051,0.188306200011,0.84148676455,5.89378726006,2.63842363238,2.19583565712,0.0518975404277,0.144109280035,1.57395704135,0.379934474095,0.179480834976,0.00891480833292,0.0421695222473,12.0824650192,0.0228531696647,4.3611927855,1.96158663094,4.52550556183,0.230850128084,0.663053824902,0.167586005628,2.48687327506,0.0392129357159,0.595805843845,2.75237138033,1.76125331879,0.00748106077313,2.9693484062,3.33432589293,3.28227412462,6.77690582156,3.5647134006,4.95366594315,0.138902727589,1.95260026217,1.86789524317,2.26273541249,5.55957398862,2.32962946177,0.135768850297,18.4187816238,1.00381211638,0.933073099311,4.40758893013,1.28937553778,5.61710189342,3.49545274258,1.63838813901,0.171614850595,0.0699843247235,2.16959336024,0.683193424409,2.13753403187,7.98347569466,1.89919203204,2.07132436395,3.67791414738,2.39454924405,3.71750066042,0.57828744743,2.27662634477,2.35553664446,0.00312840163708,3.97697539568,2.22964270353,3.3140773315,9.58637938499,2.55919920206,0.0472585612535,0.183120869859,1.11174088389,1.04643373966,0.029329430759,0.427274116278,0.150402169414,2.27831729889,2.27483964689,1.36699666664,1.45778412953,0.504207132161,0.00684026096947,0.26160813747,1.39657400191,0.177398867011,0.0940805804916,0.235728655865,5.7106008625,1.27031276897,0.00367939432152,0.843836787716,0.954089282788,0.256275880178,2.34809163511,0.810782358572,0.250829764586,0.401811191291,0.316430265456,3.59052260254,0.0519163851812,7.94955645688e-06,2.50120468991,0.321403246857,0.612912114225,1.82335054815,1.06284850578,0.76894587785,0.365141806528,2.52698723972,0.344449497201,1.17790672787,3.83229944348,0.186967796981,0.604339126423,1.97830079466,1.66772022769,0.0913301324146,0.639628801234,0.000765166027704,0.252335351892,0.0,2.19660695791,0.0343521261588,0.259124717452,0.0795472768694,0.64586344257,0.665469072759,0.0622851617076,0.106282011792,20.7701753998,1.51552617371,0.112284879099,3.27821179058,1.27132082567,0.0543722569942,0.790681513145,4.16842536926,0.530009902529,0.219630376846,0.0378808110207,6.31365745306,10.2223503208,3.27171051741,0.116398404576,0.707549249977,0.318454540297,0.598761290684,1.28549078748,0.489331609607,1.83355801322,3.50835733891,0.307398346746,0.501744840746,0.0826217475533,0.521845121086,7.02173871517,6.82769284248,0.0152237528842,0.0478139226139,0.588790799873,0.0343703680485,1.81140030861,1.07726849377,0.661132700052,0.00592950336635,0.401348209186,0.017188943224,0.515856424645,1.07117852271,0.691105552781,0.00779575496912,4.09155393124,0.0357815913484,0.146916360632,0.276748852553,0.166843904229,0.220943351523,0.0238820826262,0.833710642466,0.349501431957,0.00365460574627,6.27182732105,1.87489528894,0.0569880221412,2.51691428967,1.62476546917,3.31476311475,0.387799953707,0.068931475319,6.78897730827,0.43892795762,4.6970199728,0.129924733341,0.360842698514,0.212350300848,5.42572808295,3.50423450947,1.06254519701,2.15042643785,2.1921464473,0.120103684552,1.75588682882,0.54040633047,0.0458298765123,0.00669216720387,0.139643161558,1.88940734345,0.027292484222,0.440521102995,1.1626041925,0.574606657177,0.692134583909,0.402292920146,0.301448480948,2.53728908658,0.200463731997,0.0137571621314,0.123202459738,3.43300101876,0.02575379733,0.105230857283,0.00964157355484,3.59098176807,0.0564821082354,4.21314182281,1.04145599561,1.10088598728,3.00740208626,0.0885191646218,0.245135540599,0.070508069293,0.284056203291,0.131546058245,2.80832836896,0.291514866911,0.0231482439861,1.02705292672,2.88186024845,0.455658657607,0.101937857047,0.000897690355778,1.90150000751,0.129859169349,0.149961935319,0.0195583710074,1.17706625782,0.0315533889458,2.39225928679,2.72474566221,0.0383993828707,0.400739641413,0.125862610973,0.554706640616,7.63536497116,0.147052586079,0.00813356676139,6.06236048222,0.00144077509642,0.373254364878,0.151024248824,0.824338184074,0.937377046794,0.179873898347,0.00463584642857,1.92723684072,0.00359418392181,0.0274892686307,0.0590657833591,0.131387216309,2.00076065004,2.56098106027,0.211834947467,0.0,0.64199708689,0.00259638372809,0.0464755089208,0.246687853858,0.0,16.0967046928,1.68640967727,2.68183476962,0.249259236939,1.27803995326,1.78335454151,2.13897916131,0.771864828169,0.559875865881,1.65531386256,0.0061791170761,2.49529466629,0.0108152735233,2.78311683893,0.598971566111,0.288890660405,0.0913684717938,0.0030884540081,0.729026995301,0.192264811946,0.571817401395,0.0550111454725,0.0,3.51225442886,0.54340351006,0.274312395379,1.46404367447,3.94363081634,1.43231850743,4.50544918299,0.128181654811,0.0189591119811,0.746486637145,16.7704047012,0.130616606887,0.698083032854,0.196858374029,7.82795530319,8.00741919518,0.253826217409,0.0442776498199,4.65173772812,8.60410809994,7.97868761063,0.0462268193159,7.84957320213,0.0150423252769,0.228406169228,1.65283368319,0.281337309142,2.32066061378,0.258174747825,0.278434324046,0.122343937848,0.756041657329,0.237577826628,0.664660329772,1.46086863041,0.212046898305,1.75989306509,0.0118081904948,4.67937052727,5.16375719905,2.6211052978,2.90583856583,2.9918265605,7.51701797485,1.30485828012,8.67998484612,13.7677540207,9.17454345703,1.33677897848,0.473463650346,2.24153337896,1.54810489211,3.04795296788,2.72298574924,0.279003407927,0.253113095388,0.147325310335,5.18437327862,2.08622353673,3.73078189135,4.177178514,0.031903873384,0.0683925206028,3.5416444993,0.226065988839,2.01014511168,0.254784574099,0.0109938067198,0.0306039056368,1.60814676344,0.754757347703,1.33715176821,0.251260627322,7.61075291634,0.050997300446,0.357405114276,7.44861263275,2.62385460496,0.79330447387,1.37333565637,1.42435920596,0.603408617973,1.48427854985,3.68732701719,0.0284256458282,0.382215102338,0.607680510804,3.85792420626,1.71834968209,0.586368809525,0.0649006732553,3.64305535793,1.05154169627,8.41163749695,0.347403609753,0.911438580304,1.44731938891,3.61806554794,0.236998929195,0.786138094664,4.18551054001,3.66462699413,0.614392427974,1.27982896091,0.601726733744,3.5393644011,1.49210634172,4.36710526466,0.0,0.362758655399,1.55752585649,0.0968372605275,2.69721509576
